id,collected_at,icao24,callsign,origin_country,latitude,longitude,altitude_m,velocity_ms,heading,on_ground
2542,2026-09-13 12:46:17,4007ec,BAW2231,United Kingdom,18.819,92.1324,11277.6,236.3,128.19,0
2543,2026-09-13 12:46:17,abda7d,FDX5080,United States,22.4971,89.8096,9448.8,243.11,97.05,0
2544,2026-09-13 12:46:17,70c107,,Oman,14.6779,79.5361,11277.6,222.94,116.74,0
2545,2026-09-13 12:46:17,770453,ALK166,Sri Lanka,8.9002,77.8206,7627.62,206.88,128.44,0
2546,2026-09-13 12:46:17,78112e,CSC3902,China,24.572,90.3971,10066.02,224.16,123.11,0
2547,2026-09-13 12:46:17,ab9e12,FDX5379,United States,28.5777,76.9391,815.34,84.6,103.36,0
2548,2026-09-13 12:46:17,70605b,KAC412,Kuwait,18.0968,90.024,10363.2,247.93,310.03,0
2549,2026-09-13 12:46:17,78007e,CAO1099,China,28.5604,77.0203,533.4,68.25,103.51,0
2550,2026-09-13 12:46:17,4851f6,KLM844,Kingdom of the Netherlands,23.0037,87.4132,9753.6,274.02,296.18,0
2551,2026-09-13 12:46:17,14fa3b,RSD900,Russian Federation,28.3078,77.2828,3048.0,156.08,280.83,0
2552,2026-09-13 12:46:17,8880e0,HVN55,Viet Nam,25.3769,83.0327,10972.8,262.05,296.21,0
2553,2026-09-13 12:46:17,424462,PEX57H,United Kingdom,19.2807,95.6543,13716.0,462.11,279.48,0
2554,2026-09-13 12:46:17,4d0105,CLX7956,Luxembourg,25.7599,75.6182,11277.6,250.34,127.32,0
2555,2026-09-13 12:46:17,507c84,MFX558,Uzbekistan,28.56,77.0834,,0.06,239.06,1
2556,2026-09-13 12:46:17,507c98,MFX530,Uzbekistan,28.0431,79.5589,9753.6,239.84,316.83,0
2557,2026-09-13 12:46:17,76cdb4,SIA337,Singapore,10.1351,92.8688,11887.2,237.77,139.04,0
2558,2026-09-13 12:46:17,8966f3,UAE9859,United Arab Emirates,23.1057,73.4985,10363.2,259.5,267.61,0
2559,2026-09-13 12:46:17,3951c1,AFR6727,France,23.339,71.5274,9144.0,264.1,326.28,0
2560,2026-09-13 12:46:17,010206,MSR974,Egypt,28.4891,76.8007,4000.5,194.74,288.0,0
2561,2026-09-13 12:46:17,60182b,TUA695,Turkmenistan,22.4886,89.8824,11277.6,226.52,97.04,0
2562,2026-09-13 12:46:17,76cef9,SIA321,Singapore,18.1535,87.971,10675.62,256.46,135.24,0
2563,2026-09-13 12:46:17,507c5f,UZB562,Uzbekistan,22.2766,89.0562,9753.6,249.84,303.49,0
2564,2026-09-13 12:46:17,76ceed,SIA318,Singapore,11.6249,92.2422,9144.0,261.38,317.23,0
2565,2026-09-13 12:46:17,750592,MAS103,Malaysia,20.2504,93.4964,10668.0,232.45,135.09,0
2566,2026-09-13 12:46:17,750548,XAX600,Malaysia,11.1964,93.143,10972.8,261.53,319.23,0
2567,2026-09-13 12:46:17,8a0a13,UBG149,Indonesia,21.9787,92.0275,2484.12,150.08,211.4,0
2568,2026-09-13 12:46:17,780fc4,CSN6068,China,24.4803,91.2454,10675.62,223.35,114.2,0
2569,2026-09-13 12:46:17,76bcc1,TGW751,Singapore,23.4584,85.6581,12489.18,241.38,126.94,0
2570,2026-09-13 12:46:17,4d23c4,GTR1576,Malta,24.0236,90.6636,6812.28,206.46,229.24,0
2571,2026-09-13 12:46:17,4cade1,KZR908,Ireland,31.7147,74.2208,9471.66,228.58,321.76,0
2572,2026-09-13 12:46:17,800b14,IGO6175,India,25.859,86.7442,3627.12,204.14,104.6,0
2573,2026-09-13 12:46:17,3c4590,BOX533,Germany,13.3511,77.554,2552.7,183.89,340.04,0
2574,2026-09-13 12:46:17,3c4594,,Germany,31.4903,73.3438,9753.6,237.84,274.34,0
2575,2026-09-13 12:46:17,800c09,LLR506,India,10.2402,76.5532,1295.4,106.73,160.87,0
2576,2026-09-13 12:46:17,800c43,AIC2332,India,23.5068,85.5757,10683.24,227.18,126.71,0
2577,2026-09-13 12:46:17,800c42,AIC4NC,India,24.9977,82.2633,11277.6,227.59,76.4,0
2578,2026-09-13 12:46:17,800c6e,IGO7037,India,15.4009,73.9362,586.74,66.4,259.73,0
2579,2026-09-13 12:46:17,800c88,AIC1HL,India,29.9175,77.4531,8077.2,228.25,187.38,0
2580,2026-09-13 12:46:17,a7d2b2,C04345,United States,23.722,90.3741,253.59,56.88,335.98,0
2581,2026-09-13 12:46:17,4cac16,KZR932,Ireland,30.3457,74.7826,10347.96,235.5,349.43,0
2582,2026-09-13 12:46:17,4cac10,KZR564,Ireland,28.3827,79.2866,10355.58,240.48,318.3,0
2583,2026-09-13 12:46:17,710050,SVA755,Saudi Arabia,19.4075,71.703,11582.4,259.48,288.61,0
2584,2026-09-13 12:46:17,70e085,SEJ5155,Cambodia,30.4384,75.2937,7970.52,207.28,162.37,0
2585,2026-09-13 12:46:17,800d0f,IGO71AT,India,23.4509,91.1606,11582.4,229.72,235.95,0
2586,2026-09-13 12:46:17,800d03,SEJ2951,India,29.0603,76.9166,2994.66,139.58,198.7,0
2587,2026-09-13 12:46:17,800d2d,IGO6447,India,28.6887,76.5608,1104.9,94.58,112.38,0
2588,2026-09-13 12:46:17,39d2af,AFR253,France,28.4937,76.3522,11582.4,248.65,272.13,0
2589,2026-09-13 12:46:17,4b1920,SWR181,Switzerland,20.3255,92.1319,9144.0,273.31,305.04,0
2590,2026-09-13 12:46:17,4d2012,SVA798,Malta,23.1111,84.9239,11277.6,234.22,92.01,0
2591,2026-09-13 12:46:17,800ce4,,India,19.7314,71.7748,7604.76,231.79,81.83,0
2592,2026-09-13 12:46:17,800ce8,AIC1GY,India,19.1661,72.7959,2011.68,139.03,5.52,0
2593,2026-09-13 12:46:17,800ce0,IGO7918,India,12.6042,77.976,4572.0,131.83,338.24,0
2594,2026-09-13 12:46:17,800cb9,AIC2DP,India,13.7275,80.3061,5105.4,174.67,159.48,0
2595,2026-09-13 12:51:18,80162a,IGO7676,India,27.491,74.9452,5791.2,130.62,60.51,0
2596,2026-09-13 12:51:18,801645,AIC4WL,India,27.2963,76.155,2369.82,156.11,235.47,0
2597,2026-09-13 12:51:18,801643,AXB2648,India,12.8529,81.5972,11277.6,228.97,95.54,0
2598,2026-09-13 12:51:18,80163c,IGO331,India,27.7086,79.6518,6286.5,197.95,348.46,0
2599,2026-09-13 12:51:18,80160a,IGO539T,India,20.7208,83.7123,11894.82,220.19,15.72,0
2600,2026-09-13 12:51:18,801616,IGO311F,India,23.667,88.6148,4739.64,173.13,191.31,0
2601,2026-09-13 12:51:18,801621,IGO83FK,India,29.3085,77.4106,9006.84,204.46,130.1,0
2602,2026-09-13 12:51:18,801632,AKJ1814,India,22.3132,73.4003,11277.6,224.59,20.1,0
2603,2026-09-13 12:51:18,801685,AXB1561,India,26.4568,85.156,10058.4,229.33,97.48,0
2604,2026-09-13 12:51:18,801686,AXB882,India,11.6577,92.7558,11277.6,223.47,78.72,0
2605,2026-09-13 12:51:18,80167b,AIC2184,India,21.6006,82.3186,11590.02,246.13,259.89,0
2606,2026-09-13 12:51:18,80165c,AXB411,India,15.2478,73.1133,10972.8,248.65,311.14,0
2607,2026-09-13 12:51:18,8014a3,IGO697J,India,28.5687,77.1023,,7.72,270.0,1
2608,2026-09-13 12:51:18,8014e4,IGO6747,India,17.5931,80.8194,10972.8,253.17,241.87,0
2609,2026-09-13 12:51:18,8014e5,IGO364F,India,26.743,83.3189,853.44,105.49,271.4,0
2610,2026-09-13 12:51:18,8014dc,IGO1427,India,29.0213,74.6317,10660.38,232.17,188.79,0
2611,2026-09-13 12:51:18,8014f4,IGO9302,India,23.6249,90.3784,3032.76,142.87,243.25,0
2612,2026-09-13 12:51:18,8014f7,IGO1871,India,11.095,78.8225,11437.62,244.47,217.3,0
2613,2026-09-13 12:51:18,8014f8,AKJ797G,India,25.9983,87.3385,6149.34,178.58,79.21,0
2614,2026-09-13 12:51:18,8014f2,AKJ2004,India,12.4712,75.7846,11277.6,234.67,153.72,0
2615,2026-09-13 12:51:18,8014bd,IGO6029,India,13.1892,77.7432,998.22,75.63,270.39,0
2616,2026-09-13 12:51:18,8014c8,IGO6653,India,13.2306,77.6421,1485.9,121.29,302.88,0
2617,2026-09-13 12:51:18,8014d3,IGO54N,India,13.0211,79.9673,11582.4,235.26,177.87,0
2618,2026-09-13 12:51:18,8014d0,AIC4216,India,20.3535,69.4837,11277.6,225.19,69.12,0
2619,2026-09-13 12:51:18,801600,AIC11E,India,28.575,76.9519,807.72,83.1,103.61,0
2620,2026-09-13 12:51:18,801605,AXB1617,India,28.0948,77.8327,6400.8,187.49,130.77,0
2621,2026-09-13 12:51:18,801606,AXB1216,India,17.8632,82.5647,10965.18,253.96,223.85,0
2622,2026-09-13 12:51:18,801603,AIC2QW,India,28.2615,77.0962,3863.34,159.61,197.44,0
2623,2026-09-13 12:51:18,801607,AXB1068,India,28.4567,77.1575,1767.84,140.05,217.84,0
2624,2026-09-13 12:51:18,801613,AXB1832,India,12.9983,80.1909,106.68,69.93,247.96,0
2625,2026-09-13 12:51:18,80174a,IGO246F,India,22.6434,88.4406,30.48,0.06,278.44,1
2626,2026-09-13 12:51:18,801778,IGO36AK,India,25.3318,84.6034,10965.18,245.97,293.94,0
2627,2026-09-13 12:51:18,801736,IGO196,India,12.1956,77.3106,7848.6,200.8,21.96,0
2628,2026-09-13 12:51:18,801741,IGO342T,India,28.6604,76.6772,914.4,99.32,104.4,0
2629,2026-09-13 12:51:18,801742,IGO31VD,India,28.0278,78.2755,7536.18,209.87,117.76,0
2630,2026-09-13 12:51:18,80172d,IGO2009,India,27.4824,77.4782,5897.88,194.73,341.52,0
2631,2026-09-13 12:51:18,80172e,IGO971P,India,19.4498,82.2917,10972.8,260.03,240.75,0
2632,2026-09-13 12:51:18,80173b,OAH102,India,9.9651,78.2134,11277.6,226.27,44.63,0
2633,2026-09-13 12:51:18,801746,IGO6396,India,16.3029,89.6198,10988.04,231.76,21.9,0
2634,2026-09-13 12:51:18,80177e,IGO1064,India,22.5509,86.3551,10378.44,252.28,312.77,0
2635,2026-09-13 12:51:18,800462,AIC114,India,28.2264,76.067,5234.94,156.04,50.48,0
2636,2026-09-13 12:51:18,801799,AXB2746,India,15.7119,74.3044,5425.44,188.84,91.09,0
2637,2026-09-13 12:51:18,801798,IGO335L,India,24.9372,77.2765,10370.82,237.22,346.84,0
2638,2026-09-13 12:51:18,801792,IGO324E,India,26.8354,76.8249,9624.06,224.98,177.77,0
2639,2026-09-13 12:51:18,8016a3,IGO59P,India,22.4378,88.3283,10668.0,212.21,47.06,0
2640,2026-09-13 12:51:18,8016a4,IGO6692,India,25.5214,75.3369,10363.2,241.29,235.6,0
2641,2026-09-13 12:51:18,8015c7,IGO447,India,12.5359,79.6096,6362.7,163.33,225.38,0
2642,2026-09-13 12:51:18,8015d9,IGO7194,India,12.7074,80.3912,2827.02,126.72,10.76,0
2643,2026-09-13 12:51:18,8015a4,IGO5365,India,27.7392,78.0669,7345.68,232.2,105.95,0
2644,2026-09-13 12:51:18,8015ad,IGO664E,India,17.9667,84.8591,10668.0,226.87,42.33,0
2645,2026-09-13 12:51:18,8015fc,IGO2516,India,23.4639,91.1151,9745.98,210.44,227.38,0
2646,2026-09-13 12:51:18,8002cb,VUAVS,India,28.1416,77.544,3352.8,181.84,151.62,0
2647,2026-09-13 12:51:18,8002ce,IFC1,India,27.6844,77.273,4640.58,170.29,359.48,0
2648,2026-09-13 12:51:18,8015e3,IGO5198,India,31.3076,76.2733,11277.6,235.82,157.01,0
2649,2026-09-13 12:51:18,8015e6,IGO461W,India,25.5951,92.2144,11285.22,224.9,122.67,0
2650,2026-09-13 12:51:18,70203f,BBC136,Bangladesh,23.2519,90.9493,4876.8,211.08,331.62,0
2651,2026-09-13 12:51:18,70204b,BBC340,Bangladesh,22.8399,69.8334,10058.4,243.9,88.79,0
2652,2026-09-13 12:51:18,801723,IGO6109,India,27.1252,74.3171,10378.44,236.29,191.55,0
2653,2026-09-13 12:51:18,80171a,IGO376,India,20.1006,82.7089,10668.0,227.31,63.38,0
2654,2026-09-13 12:51:18,801726,IGO28AV,India,26.3058,81.6704,8999.22,224.01,303.29,0
2655,2026-09-13 12:51:18,801883,IGO1494,India,18.1328,89.8788,11590.02,232.92,313.21,0
2656,2026-09-13 12:51:18,80187a,IGO5192,India,28.0147,79.071,7741.92,224.21,311.19,0
2657,2026-09-13 12:51:18,80184b,IGO12HC,India,14.4549,77.9413,9753.6,235.1,16.13,0
2658,2026-09-13 12:51:18,801864,IGO2401,India,28.5533,77.0535,365.76,66.75,103.82,0
2659,2026-09-13 12:51:18,702098,UBG107,Bangladesh,23.7526,90.4757,998.22,79.01,137.37,0
2660,2026-09-13 12:51:18,70209a,BBC208,Bangladesh,24.0429,90.5757,2171.7,142.89,254.76,0
2661,2026-09-13 12:51:18,800584,AIC186,India,23.9154,91.1226,10972.8,262.15,283.74,0
2662,2026-09-13 12:51:18,70209b,BBC355,Bangladesh,26.6474,81.3173,11582.4,254.12,286.34,0
2663,2026-09-13 12:51:18,70a8e7,SHA435,Nepal,27.9696,83.4125,5638.8,161.97,276.2,0
2664,2026-09-13 12:51:18,70a8e9,,Nepal,27.5264,85.7961,3070.86,110.52,286.49,0
2665,2026-09-13 12:51:18,8017a1,AXB46K,India,20.5672,85.0595,10972.8,252.94,240.52,0
2666,2026-09-13 12:51:18,8016e0,IGO2588,India,26.657,81.0882,9753.6,207.52,300.38,0
2667,2026-09-13 12:51:18,8016da,IGO253H,India,24.7715,86.033,8321.04,233.26,133.48,0
2668,2026-09-13 12:51:18,8016dd,IGO874,India,26.7749,82.9107,10980.42,239.89,300.69,0
2669,2026-09-13 12:51:18,8016bc,IGO521C,India,22.9042,88.5889,1813.56,105.93,240.95,0
2670,2026-09-13 12:51:18,8016ba,IGO535,India,25.9011,84.8028,6179.82,188.33,73.5,0
2671,2026-09-13 12:51:18,8016c8,AXB82H,India,13.8113,77.6871,5951.22,175.93,14.56,0
2672,2026-09-13 12:51:18,8016c9,AXB1514,India,22.6427,88.4414,30.48,0.0,5.62,1
2673,2026-09-13 12:51:18,8016ca,AXB2932,India,24.6175,88.9144,11338.56,250.56,236.9,0
2674,2026-09-13 12:51:18,8003e4,AIC169,India,30.6552,75.2133,8244.84,255.26,162.04,0
2675,2026-09-13 12:51:18,704729,MMA782,Myanmar,21.9579,94.5681,5181.6,124.38,157.89,0
2676,2026-09-13 12:51:18,801800,IGO2487,India,28.5385,77.2092,1104.9,130.34,107.22,0
2677,2026-09-13 12:51:18,801811,AKJ1146,India,13.032,80.4431,1028.7,124.61,281.91,0
2678,2026-09-13 12:51:18,80182d,IGO2025,India,25.5862,84.4529,5440.68,220.28,251.06,0
2679,2026-09-13 12:51:18,80183a,IGO927T,India,10.4668,76.8544,3360.42,117.47,246.24,0
2680,2026-09-13 12:51:18,801819,IGO175,India,27.8941,77.2729,4556.76,167.33,357.71,0
2681,2026-09-13 12:51:18,801816,IGO769V,India,28.5586,77.1176,,2.06,16.88,1
2682,2026-09-13 12:51:18,80180b,IGO1013,India,10.5572,95.752,10058.4,230.23,130.56,0
2683,2026-09-13 12:51:18,801828,IGO1510,India,17.1823,84.8652,11582.4,248.16,276.79,0
2684,2026-09-13 12:51:18,70a9f1,NYT784,Nepal,27.1875,86.1822,3764.28,123.09,333.97,0
2685,2026-09-13 12:51:18,452181,ADZ4301,Bulgaria,22.9385,85.6635,10378.44,275.85,273.85,0
2686,2026-09-13 12:51:18,70a9b1,BHA554,Nepal,27.6758,85.3497,1318.26,69.17,22.75,0
2687,2026-09-13 12:51:18,800694,CG3,India,21.5226,88.2631,2133.6,77.47,329.69,0
2688,2026-09-13 12:51:18,8018b0,AIC188,India,23.9905,72.581,11879.58,244.39,62.14,0
2689,2026-09-13 12:51:18,8018b7,IGO078,India,13.1889,77.8432,1501.14,88.02,267.99,0
2690,2026-09-13 12:51:18,8018e0,IGO6097,India,22.6451,88.4409,,1.29,275.62,1
2691,2026-09-13 12:51:18,8018cf,IGO6010,India,31.5931,75.4171,9105.9,213.83,15.77,0
2692,2026-09-13 12:51:18,7020a2,UBG535,Bangladesh,23.9115,90.7063,2438.4,89.89,46.62,0
2693,2026-09-13 12:51:18,7020bc,AWA444,Bangladesh,23.9079,90.3465,388.62,60.82,144.29,0
2694,2026-09-13 12:51:18,7020c5,S2AFH,Bangladesh,24.3057,89.0269,1828.8,49.94,294.98,0
2695,2026-09-13 12:51:18,8004d5,AIC1SS,India,27.4365,76.4638,8991.6,212.71,210.84,0
2696,2026-09-13 12:51:18,8004dd,AIC113,India,28.0542,76.8119,3817.62,205.48,217.47,0
2697,2026-09-13 12:51:18,8004c4,VTAGP,India,13.3048,77.5974,5364.48,170.2,13.28,0
2698,2026-09-13 12:51:18,801914,IGO447L,India,26.053,74.9102,11277.6,233.62,20.63,0
2699,2026-09-13 12:51:18,80190c,IGO2299,India,28.5591,77.0896,,2.83,163.12,1
2700,2026-09-13 12:51:18,80191a,IGO6676,India,27.8976,76.8727,6149.34,190.59,208.36,0
2701,2026-09-13 12:51:18,801910,IGO950H,India,13.1859,75.6701,10363.2,237.42,324.35,0
2702,2026-09-13 12:51:18,8005f0,AIC132,India,13.7334,76.2066,10523.22,252.75,118.44,0
2703,2026-09-13 12:51:18,8005e7,VTAVS,India,12.9527,77.6686,,10.8,84.38,1
2704,2026-09-13 12:51:18,4bb0e9,THY48L,Turkey,14.0571,75.6234,11582.4,258.74,298.5,0
2705,2026-09-13 12:51:18,800735,AIC352,India,26.2837,82.7675,11887.2,249.44,107.28,0
2706,2026-09-13 12:51:18,800740,AIC2027,India,19.0954,72.672,1813.56,129.66,278.9,0
2707,2026-09-13 12:51:18,8963e0,UAE370,United Arab Emirates,21.1671,69.1713,10668.0,247.49,101.15,0
2708,2026-09-13 12:51:18,4bb189,THY299,Turkey,31.4928,71.8109,10965.18,237.52,298.17,0
2709,2026-09-13 12:51:18,4bb185,THY125,Turkey,27.9092,79.7264,11582.4,252.72,319.04,0
2710,2026-09-13 12:51:18,8007b2,IGO6749,India,22.6403,88.3892,1463.04,117.84,5.51,0
2711,2026-09-13 12:51:18,896523,UAE1DP,United Arab Emirates,13.033,79.9615,12192.0,247.66,309.78,0
2712,2026-09-13 12:51:18,896502,ADY044,United Arab Emirates,22.8717,70.9614,10980.42,237.52,241.83,0
2713,2026-09-13 12:51:18,4bb196,THY65,Turkey,26.0347,82.391,11574.78,257.14,298.56,0
2714,2026-09-13 12:51:18,4bb101,THY49A,Turkey,11.7328,94.5351,11887.2,240.28,131.09,0
2715,2026-09-13 12:51:18,8008d2,FLW ME 3,India,22.6695,88.4459,,19.03,185.62,1
2716,2026-09-13 12:51:18,896643,FDB539,United Arab Emirates,28.2549,75.0819,10668.0,243.48,85.76,0
2717,2026-09-13 12:51:18,896664,FDB564,United Arab Emirates,22.8775,69.7273,10972.8,245.42,269.16,0
2718,2026-09-13 12:51:18,8008c6,FLW ME 4,India,22.6536,88.4413,,4.89,278.44,1
2719,2026-09-13 12:51:18,896616,UAE9865,United Arab Emirates,17.7734,83.302,13106.4,255.05,286.64,0
2720,2026-09-13 12:51:18,ac3857,FDX5384,United States,29.1049,75.7126,5920.74,197.1,106.68,0
2721,2026-09-13 12:51:18,896597,ETD406,United Arab Emirates,20.8862,69.8542,10058.4,253.9,100.03,0
2722,2026-09-13 12:51:18,461f4d,FIN131,Finland,15.9183,90.2721,12496.8,240.82,134.48,0
2723,2026-09-13 12:51:18,89653e,ETD446,United Arab Emirates,22.6892,71.3352,10058.4,262.89,97.19,0
2724,2026-09-13 12:51:18,76cc64,SIA421,Singapore,19.0766,72.759,1135.38,109.21,219.84,0
2725,2026-09-13 12:51:18,507cb3,MFX5538,Uzbekistan,25.1878,84.4641,9753.6,249.39,296.72,0
2726,2026-09-13 12:51:18,8965f6,ABY514,United Arab Emirates,24.6975,72.0988,11285.22,228.98,58.13,0
2727,2026-09-13 12:51:18,896749,ABY700,United Arab Emirates,13.8337,81.2375,11574.78,236.75,297.01,0
2728,2026-09-13 12:51:18,781efb,CSS164,China,23.3517,96.617,10675.62,245.43,88.92,0
2729,2026-09-13 12:51:18,896717,ABY824,United Arab Emirates,17.5103,84.227,10972.8,246.72,286.85,0
2730,2026-09-13 12:51:18,896682,UAE386,United Arab Emirates,24.1122,69.1046,11887.2,244.4,90.96,0
2731,2026-09-13 12:51:18,781fda,CBJ654,China,13.6308,80.6814,6637.02,214.63,36.81,0
2732,2026-09-13 12:51:18,780d2c,CCA011,China,26.8666,80.8384,10668.0,252.24,106.96,0
2733,2026-09-13 12:51:18,76cd75,SIA326,Singapore,13.2143,91.073,10363.2,267.24,303.54,0
2734,2026-09-13 12:51:18,8965c0,FDB1584,United Arab Emirates,14.9212,96.9221,10972.8,250.07,293.14,0
2735,2026-09-13 12:51:18,15203a,AFL295,Russian Federation,20.8028,91.4003,10972.8,260.26,304.29,0
2736,2026-09-13 12:51:18,899035,EVA067,Taiwan,19.4264,93.4826,9144.0,273.66,305.51,0
2737,2026-09-13 12:51:18,406f79,BAW15,United Kingdom,14.8778,91.2602,11879.58,240.31,129.0,0
2738,2026-09-13 12:51:18,04022a,ETH3482,Ethiopia,22.2828,91.612,12496.8,235.84,97.02,0
2739,2026-09-13 12:51:18,8990a5,CAL5663,Taiwan,25.4247,83.8453,10363.2,263.21,297.22,0
2740,2026-09-13 12:51:18,06a30b,QTR8957,Qatar,23.0509,71.6636,10363.2,263.39,264.96,0
2741,2026-09-13 12:51:18,06a2e1,QTR8433,Qatar,23.0269,72.0347,9753.6,265.45,266.44,0
2742,2026-09-13 12:51:18,040255,ETH445,Ethiopia,26.425,75.8199,11483.34,236.78,212.31,0
2743,2026-09-13 12:51:18,78066c,CES2031,China,19.6566,95.0073,4396.74,117.85,268.5,0
2744,2026-09-13 12:51:18,47c98d,IGO56K,Norway,19.1693,72.1575,3512.82,192.51,278.61,0
2745,2026-09-13 12:51:18,39cf11,AFR199,France,25.0608,83.4551,11582.4,259.2,306.12,0
2746,2026-09-13 12:51:18,70412b,UBA5088,Myanmar,23.755,95.8081,5181.6,127.88,176.08,0
2747,2026-09-13 12:51:18,80139b,AIC2119,India,25.9002,78.4545,10972.8,237.33,329.38,0
2748,2026-09-13 12:51:18,801407,AXB1264,India,28.6141,76.7675,876.3,96.33,103.59,0
2749,2026-09-13 12:51:18,801409,AIC5TV,India,28.6798,76.5743,1562.1,97.78,141.62,0
2750,2026-09-13 12:51:18,801414,IGO7064,India,17.828,83.5552,1120.14,105.19,61.68,0
2751,2026-09-13 12:51:18,801415,IGO7443,India,28.3494,76.2796,3558.54,136.3,78.9,0
2752,2026-09-13 12:51:18,80142a,IGO6391,India,10.3324,76.5197,1615.44,116.52,160.12,0
2753,2026-09-13 12:51:18,801454,IGO211,India,12.8572,74.9343,10957.56,234.44,333.27,0
2754,2026-09-13 12:51:18,801422,IGO1632,India,22.8055,88.7502,3055.62,131.87,309.78,0
2755,2026-09-13 12:51:18,80140e,AXB194,India,22.9119,70.5988,11285.22,231.81,85.16,0
2756,2026-09-13 12:51:18,80141d,AIC2KJ,India,13.8163,90.4529,10965.18,239.43,279.52,0
2757,2026-09-13 12:51:18,80141c,IGO403K,India,18.2229,80.1919,10972.8,243.11,226.71,0
2758,2026-09-13 12:51:18,801432,IGO515,India,14.1926,79.6878,8831.58,221.08,341.69,0
2759,2026-09-13 12:51:18,801435,AXB904,India,12.4199,95.8597,11292.84,227.0,134.63,0
2760,2026-09-13 12:51:18,504e27,ATG8816,Republic of Moldova,27.3325,85.1785,3467.1,102.47,74.57,0
2761,2026-09-13 12:51:18,801492,IGO6851,India,25.5797,78.3583,10226.04,250.0,298.52,0
2762,2026-09-13 12:51:18,80148f,IGO162P,India,20.1991,84.348,11277.6,214.23,37.59,0
2763,2026-09-13 12:51:18,80149a,IGO207,India,22.644,88.4416,,0.45,8.44,1
2764,2026-09-13 12:51:18,06a1e9,QTR8977,Qatar,22.8751,69.7128,10363.2,263.43,276.28,0
2765,2026-09-13 12:51:18,801527,IGO6518,India,13.8903,81.6023,9982.2,232.13,39.33,0
2766,2026-09-13 12:51:18,801536,IGO2137,India,30.1328,77.3755,7315.2,197.72,204.76,0
2767,2026-09-13 12:51:18,8850b7,THA324,Thailand,27.7449,78.7481,7780.02,236.7,118.85,0
2768,2026-09-13 12:51:18,801502,IGO261,India,15.39,73.8798,274.32,69.21,258.86,0
2769,2026-09-13 12:51:18,801506,IGO735C,India,27.8596,79.3744,9144.0,235.71,303.52,0
2770,2026-09-13 12:51:18,801508,AKJ1406,India,28.7317,77.5063,3977.64,181.53,296.06,0
2771,2026-09-13 12:51:18,80154d,IGO235,India,17.3514,82.0934,11590.02,255.12,236.6,0
2772,2026-09-13 12:51:18,06a13c,QTR928,Qatar,22.8319,70.0917,9448.8,256.39,96.68,0
2773,2026-09-13 12:51:18,06a13d,QTR8H,Qatar,29.6223,71.5197,10363.2,248.7,232.4,0
2774,2026-09-13 12:51:18,801562,IGO6551,India,28.5704,77.0938,,41.16,90.0,1
2775,2026-09-13 12:51:18,801560,IGO1253,India,26.9194,81.6912,11285.22,232.37,86.83,0
2776,2026-09-13 12:51:18,80155b,IGO32Y,India,22.8735,69.7613,10675.62,236.57,93.49,0
2777,2026-09-13 12:51:18,801573,IGO1FD,India,18.9235,73.2321,1950.72,113.35,86.88,0
2778,2026-09-13 12:51:18,801551,IGO751T,India,22.6559,88.4436,,4.37,5.62,1
2779,2026-09-13 12:51:18,80158b,AXB1385,India,25.5583,77.2369,11574.78,236.77,358.13,0
2780,2026-09-13 12:51:18,80158a,IGO2304,India,19.0891,72.8924,137.16,67.91,269.13,0
2781,2026-09-13 12:51:18,80159a,IGO6522,India,20.3987,84.3873,9144.0,235.55,279.94,0
2782,2026-09-13 12:51:18,80156a,IGO6428,India,10.4707,76.9986,10005.06,235.44,4.89,0
2783,2026-09-13 12:51:18,801581,IGO931P,India,18.1877,80.2983,11582.4,248.03,218.18,0
2784,2026-09-13 12:51:18,801597,AIC2146,India,26.8851,77.7296,8130.54,218.67,338.32,0
2785,2026-09-13 12:51:18,06a0b6,QTR650,Qatar,26.5902,79.1086,11879.58,252.64,83.57,0
2786,2026-09-13 12:51:18,680001,DRK541,Bhutan,16.9624,96.6107,10972.8,239.94,346.23,0
2787,2026-09-13 12:51:18,68000a,BTN773,Bhutan,28.4233,78.3044,7391.4,206.01,289.7,0
2788,2026-09-13 12:51:18,8013cc,AIC237,India,26.0935,83.5123,11277.6,228.25,107.99,0
2789,2026-09-13 12:51:18,8013a3,AIC8GZ,India,28.3092,77.4912,4648.2,170.8,163.91,0
2790,2026-09-13 12:51:18,88516b,THA922,Thailand,21.696,89.9897,9250.68,268.38,303.9,0
2791,2026-09-13 12:51:18,8013e3,IGO7925,India,24.1053,87.9874,3962.4,129.58,151.81,0
2792,2026-09-13 12:51:18,8013e4,IGO3YP,India,12.9802,80.1441,365.76,59.86,245.64,0
2793,2026-09-13 12:51:18,8013f8,IGO212M,India,28.5613,77.0877,,0.51,64.69,1
2794,2026-09-13 12:51:18,8013ed,AIC8JL,India,25.3321,77.2452,10980.42,243.47,358.06,0
2795,2026-09-13 12:51:18,800db0,AXB1036,India,27.901,79.937,10965.18,234.22,290.31,0
2796,2026-09-13 12:51:18,7c4926,QFA2,Australia,9.6959,96.8326,11887.2,245.85,139.24,0
2797,2026-09-13 12:51:18,896c6c,UAF1351,United Arab Emirates,14.8828,94.9983,11277.6,224.47,103.65,0
